speeds,initial_position,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.35,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 17.0}, {'v2': 43.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.38,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 43.0}, {'v2': 25.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['M', 'FL', 'FR', 'F', 'F']}]","[{'v1': ['FL', 'FL', 'F']}, {'v2': ['FL', 'FR', 'F', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.05714285714285714}, {'name': 'FL', 'damage': 0.3626666666666667}, {'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.008455426780377579}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'M', 'damage': 0.007289161017566878}, {'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.1702127659574468}, {'name': 'F', 'damage': 0.3389830508474576}, {'name': 'F', 'damage': 0.3656633221850613}]}]","{'v1': [{'name': 'FL', 'damage': 0.3626666666666667}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.1702127659574468}, {'name': 'F', 'damage': 0.3389830508474576}, {'name': 'F', 'damage': 0.3656633221850613}]}"
"[{'v1': 16.0}, {'v2': 28.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.33,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 42.0}, {'v2': 30.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'FL', 'F', 'F']}]","[{'v1': ['FL', 'FL', 'F']}, {'v2': ['FL', 'F']}]",1,1.7,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.008455426780377579}, {'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.39466666666666667}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'FR', 'damage': 0.042666666666666665}, {'name': 'M', 'damage': 0.004665063051242802}, {'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'FL', 'damage': 0.39466666666666667}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 42.0}, {'v2': 43.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'FL', 'FR', 'F']}]","[{'v1': ['F', 'FL', 'FL', 'F']}, {'v2': ['FR', 'FR', 'FL']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.011079524746701654}, {'name': 'F', 'damage': 0.5333333333333333}, {'name': 'FL', 'damage': 0.544}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'FR', 'damage': 0.192}, {'name': 'M', 'damage': 0.0017493986442160508}, {'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'FR', 'damage': 0.0851063829787234}, {'name': 'F', 'damage': 0.04013377926421405}]}]","{'v1': [{'name': 'F', 'damage': 0.5333333333333333}, {'name': 'FL', 'damage': 0.544}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FR', 'damage': 0.0851063829787234}, {'name': 'FR', 'damage': 0.192}, {'name': 'FL', 'damage': 0.14814814814814814}]}"
"[{'v1': 23.0}, {'v2': 48.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.44,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 13.0}, {'v2': 29.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.56,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 15.0}, {'v2': 17.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-5.97,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 23.0}, {'v2': 37.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.38,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 20.0}, {'v2': 21.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.43,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 23.0}, {'v2': 39.0}]","[{'v1': [-100.0, -2.0, 0.0]}, {'v2': [-3.0, 2.0, 0.0]}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.42,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
