speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-2.69,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.21850613154960982}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.21850613154960982}], 'v2': []}"
"[{'v1': 14.085494480100694}, {'v2': 21.906820819405162}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-2.8,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.10256410256410256}, {'name': 'F', 'damage': 0.05714285714285714}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'M', 'damage': 0.0008746993221080254}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.05714285714285714}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 0.10256410256410256}], 'v2': []}"
"[{'v1': 24.862641055328744}, {'v2': 14.71400947325271}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.24761904761904763}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 0.5841694537346711}]}, {'v2': [{'name': 'MR', 'damage': 0.02702702702702703}]}]","{'v1': [{'name': 'F', 'damage': 0.24761904761904763}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.5841694537346711}], 'v2': [{'name': 'MR', 'damage': 0.02702702702702703}]}"
"[{'v1': 19.173671981013605}, {'v2': 24.315582876696006}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-2.68,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.13333333333333333}, {'name': 'FL', 'damage': 0.032}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.2318840579710145}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.13333333333333333}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.2318840579710145}], 'v2': []}"
"[{'v1': 30.86512933523447}, {'v2': 18.655663787118407}]","[{'v1': ['FL', 'F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['FL', 'F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 0.38095238095238093}, {'name': 'FL', 'damage': 0.17066666666666666}, {'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.004373496610540126}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.02702702702702703}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'FL', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 0.38095238095238093}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.02702702702702703}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 27.31415611094122}, {'v2': 10.0}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.3238095238095238}, {'name': 'FL', 'damage': 0.064}, {'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.3238095238095238}, {'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 23.282125051755585}, {'v2': 17.915297593987233}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.19047619047619047}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'M', 'damage': 0.002624097966324076}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.4280936454849498}]}, {'v2': [{'name': 'MR', 'damage': 0.02702702702702703}]}]","{'v1': [{'name': 'F', 'damage': 0.19047619047619047}, {'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'F', 'damage': 0.4280936454849498}], 'v2': [{'name': 'MR', 'damage': 0.02702702702702703}]}"
"[{'v1': 10.0}, {'v2': 29.68603674594146}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': []}]","[{'v1': ['F', 'F', 'FL']}, {'v2': []}]",0,-2.91,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.03121516164994426}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.0005831328814053503}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.01904761904761905}, {'name': 'F', 'damage': 0.03121516164994426}, {'name': 'FL', 'damage': 0.028368794326241134}], 'v2': []}"
"[{'v1': 36.473619862291415}, {'v2': 10.0}]","[{'v1': ['F', 'FL', 'FL', 'F', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.6285714285714286}, {'name': 'FL', 'damage': 0.7943262411347518}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 0.06201550387596899}, {'name': 'M', 'damage': 0.009330126102485604}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.04504504504504504}, {'name': 'MR', 'damage': 0.0058997050147492625}]}]","{'v1': [{'name': 'F', 'damage': 0.6285714285714286}, {'name': 'FL', 'damage': 0.7943262411347518}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.04504504504504504}, {'name': 'MR', 'damage': 0.0058997050147492625}]}"
"[{'v1': 10.0}, {'v2': 15.93599198537572}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': []}]","[{'v1': ['F', 'F', 'FL']}, {'v2': []}]",0,-2.88,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.03121516164994426}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.00029156644070267514}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.01904761904761905}, {'name': 'F', 'damage': 0.03121516164994426}, {'name': 'FL', 'damage': 0.028368794326241134}], 'v2': []}"
"[{'v1': 11.213238894356321}, {'v2': 10.0}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-2.87,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.044593088071348944}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.0005831328814053503}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.044593088071348944}], 'v2': []}"
"[{'v1': 20.17503292659501}, {'v2': 31.57911768091129}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.27201783723522854}]}, {'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}]","{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.27201783723522854}], 'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}"
