speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-6.92,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-4.27,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 31.061385825848074}, {'v2': 18.70961939327168}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FL', 'F', 'FR', 'M']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FL', 'FR', 'F']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.45390070921985815}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.38095238095238093}, {'name': 'FL', 'damage': 0.032}, {'name': 'F', 'damage': 0.3166109253065775}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.08472686733556299}, {'name': 'FR', 'damage': 0.064}, {'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'F', 'damage': 0.38095238095238093}, {'name': 'F', 'damage': 0.3166109253065775}, {'name': 'FL', 'damage': 0.45390070921985815}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.064}, {'name': 'F', 'damage': 0.08472686733556299}]}"
"[{'v1': 48.91886753284691}, {'v2': 34.18076470484574}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-21.07,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 41.496779808476035}, {'v2': 40.32438305381406}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.36,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 24.869200409666263}, {'v2': 37.48361217403259}]","[{'v1': ['M', 'FR', 'F']}, {'v2': ['B']}]","[{'v1': ['M', 'FR', 'F']}, {'v2': ['B']}]",1,1.6,2.0,,"[{'v1': [{'name': 'M', 'damage': 0.0005831328814053503}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'B', 'damage': 0.005270092226613966}]}]","{'v1': [{'name': 'M', 'damage': 0.0005831328814053503}, {'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'B', 'damage': 0.005270092226613966}]}"
"[{'v1': 37.5210763096317}, {'v2': 50.0}]","[{'v1': ['F', 'FL', 'M', 'FL']}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': ['F', 'FL']}, {'v2': ['FR', 'F']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.21850613154960982}, {'name': 'FL', 'damage': 0.0851063829787234}, {'name': 'M', 'damage': 0.0040819301698374515}, {'name': 'FL', 'damage': 0.384}]}, {'v2': [{'name': 'F', 'damage': 0.007751937984496124}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.8}, {'name': 'M', 'damage': 0.023616881696916683}]}]","{'v1': [{'name': 'F', 'damage': 0.21850613154960982}, {'name': 'FL', 'damage': 0.384}], 'v2': [{'name': 'FR', 'damage': 0.8}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 50.0}, {'v2': 45.54723690995646}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.72,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 49.9749032913679}, {'v2': 36.773275733324056}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-21.77,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 17.609982912849915}, {'v2': 50.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.18,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
