speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.24972129319955408}]}, {'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}]","{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.24972129319955408}], 'v2': [{'name': 'MR', 'damage': 0.009009009009009009}]}"
"[{'v1': 23.226338701776264}, {'v2': 32.25801592453674}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.19047619047619047}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.002624097966324076}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.3835005574136009}]}, {'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}]","{'v1': [{'name': 'F', 'damage': 0.19047619047619047}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.3835005574136009}], 'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}"
"[{'v1': 25.93190262728714}, {'v2': 25.691115520471968}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.3238095238095238}, {'name': 'FL', 'damage': 0.064}, {'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'M', 'damage': 0.0034987972884321017}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.0058997050147492625}]}]","{'v1': [{'name': 'F', 'damage': 0.3238095238095238}, {'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'MR', 'damage': 0.0058997050147492625}]}"
"[{'v1': 19.32094267731112}, {'v2': 10.0}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-2.72,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'F', 'damage': 0.2229654403567447}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.11428571428571428}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.2229654403567447}], 'v2': []}"
"[{'v1': 50.0}, {'v2': 18.77324162739629}]","[{'v1': ['F', 'FL', 'F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'F', 'FL', 'FL', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.819047619047619}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 0.17829457364341086}, {'name': 'FL', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.01486988847583643}, {'name': 'F', 'damage': 0.01807909604519774}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 1}]}]","{'v1': [{'name': 'F', 'damage': 0.17829457364341086}, {'name': 'F', 'damage': 0.819047619047619}, {'name': 'FL', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 1}]}"
"[{'v1': 10.0}, {'v2': 20.76861034694701}]","[{'v1': ['F', 'M']}, {'v2': []}]","[{'v1': ['F', 'M']}, {'v2': []}]",0,-2.88,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.017837235228539576}, {'name': 'M', 'damage': 0.00029156644070267514}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.017837235228539576}, {'name': 'M', 'damage': 0.00029156644070267514}], 'v2': []}"
"[{'v1': 24.83823684903467}, {'v2': 32.17610765914062}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.24761904761904763}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.5707915273132664}]}, {'v2': [{'name': 'MR', 'damage': 0.036036036036036036}]}]","{'v1': [{'name': 'F', 'damage': 0.24761904761904763}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.5707915273132664}], 'v2': [{'name': 'MR', 'damage': 0.036036036036036036}]}"
"[{'v1': 17.214315723128774}, {'v2': 42.87500634335521}]","[{'v1': ['F', 'F', 'FL', 'M']}, {'v2': []}]","[{'v1': ['F', 'FL', 'F']}, {'v2': []}]",0,-2.75,2.0,Exception: The simulator did not report any crashes!,"[{'v1': [{'name': 'F', 'damage': 0.18729096989966554}, {'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'M', 'damage': 0.0011662657628107006}]}, {'v2': []}]","{'v1': [{'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 0.18729096989966554}], 'v2': []}"
"[{'v1': 38.874752117477954}, {'v2': 19.32348770071262}]","[{'v1': ['F', 'FL', 'F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR', 'MR']}]","[{'v1': ['F', 'FL', 'FL', 'FL', 'F']}, {'v2': ['MR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.6476190476190476}, {'name': 'FL', 'damage': 0.8226950354609929}, {'name': 'F', 'damage': 0.08527131782945736}, {'name': 'FL', 'damage': 0.8426666666666667}, {'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.009913258983890954}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'MR', 'damage': 1}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.6476190476190476}, {'name': 'FL', 'damage': 0.8226950354609929}, {'name': 'FL', 'damage': 0.8426666666666667}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'MR', 'damage': 1}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 23.05296900129543}, {'v2': 25.49556794214071}]","[{'v1': ['F', 'FL', 'FL', 'M', 'F', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'M', 'damage': 0.002624097966324076}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.35674470457079155}]}, {'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}]","{'v1': [{'name': 'F', 'damage': 0.1523809523809524}, {'name': 'FL', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.35674470457079155}], 'v2': [{'name': 'MR', 'damage': 0.018018018018018018}]}"
