v1,v2,score
53.67831956336226,48.53414572917061,1.6
48.0,21.0,1.7
48.0,21.0,1.7
48.0,21.0,1.7
48.0,21.0,1.7
48.0,21.0,1.7
48.0,21.0,1.7
48.0,21.0,1.7
48.0,21.0,1.7
48.0,21.0,1.7
48.0,21.0,1.7
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
49.0,38.0,1.9
