v1,v2,score
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
53.67831956336226,48.53414572917061,1.6
41.0,27.0,1.7
41.0,27.0,1.7
41.0,27.0,1.7
41.0,27.0,1.7
41.0,27.0,1.7
41.0,27.0,1.7
41.0,27.0,1.7
41.0,27.0,1.7
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
26.0,15.0,1.9
