speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-6.93,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 14.644278833002481}, {'v2': 28.394476652981016}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.45,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 30.26348393747485}, {'v2': 19.50442497007067}]","[{'v1': ['B', 'ML']}, {'v2': ['F', 'FR', 'M', 'FL', 'FR', 'F']}]","[{'v1': ['B', 'ML']}, {'v2': ['FR', 'F']}]",1,1.7,2.0,,"[{'v1': [{'name': 'B', 'damage': 0.1370223978919631}, {'name': 'ML', 'damage': 0.0058997050147492625}]}, {'v2': [{'name': 'F', 'damage': 0.0761904761904762}, {'name': 'FR', 'damage': 0.021333333333333333}, {'name': 'M', 'damage': 0.01137109118740433}, {'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'FR', 'damage': 0.5957446808510638}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'B', 'damage': 0.1370223978919631}, {'name': 'ML', 'damage': 0.0058997050147492625}], 'v2': [{'name': 'FR', 'damage': 0.5957446808510638}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 41.75345392184308}, {'v2': 10.0}]","[{'v1': []}, {'v2': ['FR', 'F']}]","[{'v1': []}, {'v2': ['FR', 'F']}]",0,-19.27,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': [{'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.022296544035674472}]}]","{'v1': [], 'v2': [{'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 0.022296544035674472}]}"
"[{'v1': 30.985132751293794}, {'v2': 10.0}]","[{'v1': ['F', 'FL', 'M']}, {'v2': ['FR', 'F', 'FR', 'M']}]","[{'v1': ['F', 'FL', 'M']}, {'v2': ['FR', 'F']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.022296544035674472}, {'name': 'FL', 'damage': 0.2986666666666667}, {'name': 'M', 'damage': 0.0017493986442160508}]}, {'v2': [{'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.096}, {'name': 'M', 'damage': 0.022450615934105984}]}]","{'v1': [{'name': 'F', 'damage': 0.022296544035674472}, {'name': 'FL', 'damage': 0.2986666666666667}, {'name': 'M', 'damage': 0.0017493986442160508}], 'v2': [{'name': 'FR', 'damage': 0.096}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 30.54755969459137}, {'v2': 10.0}]","[{'v1': ['FL']}, {'v2': ['M']}]","[{'v1': ['FL']}, {'v2': ['M']}]",1,1.9,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.010666666666666666}]}, {'v2': [{'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'FL', 'damage': 0.010666666666666666}], 'v2': [{'name': 'M', 'damage': 0.00029156644070267514}]}"
"[{'v1': 10.0}, {'v2': 13.50459778226611}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-5.77,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 40.16239959383476}, {'v2': 11.348649150319813}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-13.2,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 38.69847270881374}, {'v2': 10.5084198669732}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-12.34,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 49.50743278958958}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.21,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
