speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.55,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 12.643949597814128}, {'v2': 22.15021803414032}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.65,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 12.129176550412899}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-5.49,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 22.278825875030055}, {'v2': 29.59251403388151}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.26,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 15.420301676494367}, {'v2': 26.820518750933143}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.3,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 31.47663492488533}, {'v2': 16.36245304060094}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'F', 'FL']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.8226950354609929}, {'name': 'M', 'damage': 0.0040819301698374515}, {'name': 'F', 'damage': 0.023255813953488372}, {'name': 'F', 'damage': 0.5904761904761905}, {'name': 'FL', 'damage': 0.07466666666666667}, {'name': 'F', 'damage': 0.6064659977703456}]}, {'v2': [{'name': 'FR', 'damage': 0.10666666666666667}, {'name': 'MR', 'damage': 0.011799410029498525}]}]","{'v1': [{'name': 'F', 'damage': 0.5904761904761905}, {'name': 'F', 'damage': 0.6064659977703456}, {'name': 'FL', 'damage': 0.8226950354609929}], 'v2': [{'name': 'FR', 'damage': 0.10666666666666667}, {'name': 'MR', 'damage': 0.011799410029498525}]}"
"[{'v1': 23.864931558844333}, {'v2': 13.691634236123479}]","[{'v1': ['F', 'M']}, {'v2': ['B']}]","[{'v1': ['F', 'M']}, {'v2': ['B']}]",1,1.5999999999999999,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.4503901895206243}, {'name': 'M', 'damage': 0.00029156644070267514}]}, {'v2': [{'name': 'B', 'damage': 0.005270092226613966}]}]","{'v1': [{'name': 'F', 'damage': 0.4503901895206243}, {'name': 'M', 'damage': 0.00029156644070267514}], 'v2': [{'name': 'B', 'damage': 0.005270092226613966}]}"
"[{'v1': 37.66587373894596}, {'v2': 10.0}]","[{'v1': []}, {'v2': ['F']}]","[{'v1': []}, {'v2': ['F']}]",0,-22.26,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': [{'name': 'F', 'damage': 0.01904761904761905}]}]","{'v1': [], 'v2': [{'name': 'F', 'damage': 0.01904761904761905}]}"
"[{'v1': 16.74718671481783}, {'v2': 34.01921763256779}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.32,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 24.379675786206914}, {'v2': 33.437230566862006}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.38,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 50.0}, {'v2': 18.814491496859862}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-21.81,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
