speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.05,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 16.894768002228126}, {'v2': 29.2824223367366}]","[{'v1': ['FR', 'MR']}, {'v2': ['F', 'M', 'F', 'FL', 'FR', 'F']}]","[{'v1': ['FR', 'MR']}, {'v2': ['F', 'FR', 'F']}]",1,2.0,2.4000000000000004,,"[{'v1': [{'name': 'FR', 'damage': 0.10666666666666667}, {'name': 'MR', 'damage': 0.02359882005899705}]}, {'v2': [{'name': 'F', 'damage': 0.5333333333333333}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.031007751937984496}, {'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FR', 'damage': 0.10666666666666667}, {'name': 'MR', 'damage': 0.02359882005899705}], 'v2': [{'name': 'F', 'damage': 0.5333333333333333}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 20.72934662495147}, {'v2': 37.90077429570552}]","[{'v1': ['F', 'M', 'F', 'FR', 'F']}, {'v2': ['F', 'FL', 'FL', 'M', 'F', 'F']}]","[{'v1': ['FR', 'F', 'F']}, {'v2': ['F', 'FL']}]",1,2.4000000000000004,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.8}, {'name': 'M', 'damage': 0.0037903637291347766}, {'name': 'F', 'damage': 0.031007751937984496}, {'name': 'FR', 'damage': 0.22695035460992907}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.3626666666666667}, {'name': 'FL', 'damage': 0.05673758865248227}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.01807909604519774}, {'name': 'F', 'damage': 0.25863991081382387}]}]","{'v1': [{'name': 'FR', 'damage': 0.22695035460992907}, {'name': 'F', 'damage': 0.8}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'F', 'damage': 0.25863991081382387}, {'name': 'FL', 'damage': 0.3626666666666667}]}"
"[{'v1': 29.493374462041274}, {'v2': 50.0}]","[{'v1': ['F', 'M', 'F', 'FL', 'F']}, {'v2': ['B', 'M']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['B', 'M']}]",1,1.5,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.0380952380952381}, {'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'B', 'damage': 0.007511737089201878}, {'name': 'M', 'damage': 0.002624097966324076}]}]","{'v1': [{'name': 'F', 'damage': 0.0380952380952381}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'B', 'damage': 0.007511737089201878}, {'name': 'M', 'damage': 0.002624097966324076}]}"
"[{'v1': 50.0}, {'v2': 32.39851722146179}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-39.23,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 22.68281947607199}, {'v2': 50.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-35.23,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 17.476460921018955}, {'v2': 50.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-34.45,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 47.120999630323084}, {'v2': 41.84231039329669}]","[{'v1': ['MR', 'MR', 'M']}, {'v2': ['FR', 'F', 'FR', 'M', 'F', 'FL', 'F', 'F']}]","[{'v1': ['MR', 'MR', 'M']}, {'v2': ['FR', 'FR', 'F', 'F', 'FL', 'F']}]",1,2.0,2.4000000000000004,,"[{'v1': [{'name': 'MR', 'damage': 0.09009009009009009}, {'name': 'MR', 'damage': 0.017699115044247787}, {'name': 'M', 'damage': 0.00029156644070267514}]}, {'v2': [{'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.24533333333333332}, {'name': 'M', 'damage': 0.01195422406880968}, {'name': 'F', 'damage': 0.35658914728682173}, {'name': 'FL', 'damage': 0.851063829787234}, {'name': 'F', 'damage': 0.01807909604519774}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'MR', 'damage': 0.09009009009009009}, {'name': 'MR', 'damage': 0.017699115044247787}, {'name': 'M', 'damage': 0.00029156644070267514}], 'v2': [{'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'FR', 'damage': 0.24533333333333332}, {'name': 'F', 'damage': 0.35658914728682173}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.851063829787234}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 11.614646325702502}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.29,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.201900558877247}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.21,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
