speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-7.04,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 48.0}, {'v2': 46.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.35,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 46.0}, {'v2': 10.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.11,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 44.0}, {'v2': 13.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-15.92,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 26.0}, {'v2': 25.0}]","[{'v1': ['FL', 'M', 'F', 'FL', 'F']}, {'v2': ['FL', 'F', 'M']}]","[{'v1': ['FL', 'F', 'FL']}, {'v2': ['FL', 'F', 'M']}]",1,1.7,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'M', 'damage': 0.006414461695458853}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FL', 'damage': 0.10666666666666667}, {'name': 'F', 'damage': 0.17391304347826086}]}, {'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.2229654403567447}, {'name': 'M', 'damage': 0.0005831328814053503}]}]","{'v1': [{'name': 'FL', 'damage': 0.10666666666666667}, {'name': 'F', 'damage': 0.17391304347826086}, {'name': 'FL', 'damage': 0.2553191489361702}], 'v2': [{'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.2229654403567447}, {'name': 'M', 'damage': 0.0005831328814053503}]}"
"[{'v1': 14.0}, {'v2': 22.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.48,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 29.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.18,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 46.0}, {'v2': 19.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.62,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 20.0}, {'v2': 33.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.0,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 22.0}, {'v2': 44.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.0,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 44.0}, {'v2': 29.0}]","[{'v1': ['ML']}, {'v2': ['FL', 'F', 'FR', 'M']}]","[{'v1': ['ML']}, {'v2': ['F', 'FR', 'FL']}]",1,1.6,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.017699115044247787}]}, {'v2': [{'name': 'FL', 'damage': 0.2222222222222222}, {'name': 'F', 'damage': 0.022296544035674472}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'M', 'damage': 0.00029156644070267514}]}]","{'v1': [{'name': 'ML', 'damage': 0.017699115044247787}], 'v2': [{'name': 'F', 'damage': 0.022296544035674472}, {'name': 'FR', 'damage': 0.028368794326241134}, {'name': 'FL', 'damage': 0.2222222222222222}]}"
"[{'v1': 48.0}, {'v2': 18.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-18.32,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 18.0}, {'v2': 45.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.05,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 10.0}, {'v2': 21.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-8.01,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 16.0}, {'v2': 38.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.32,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 21.0}, {'v2': 39.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.07,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 45.0}, {'v2': 33.0}]","[{'v1': ['ML']}, {'v2': ['FL', 'F']}]","[{'v1': ['ML']}, {'v2': ['FL', 'F']}]",1,1.4,2.0,,"[{'v1': [{'name': 'ML', 'damage': 0.009009009009009009}]}, {'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.01904761904761905}]}]","{'v1': [{'name': 'ML', 'damage': 0.009009009009009009}], 'v2': [{'name': 'FL', 'damage': 0.14814814814814814}, {'name': 'F', 'damage': 0.01904761904761905}]}"
"[{'v1': 21.0}, {'v2': 17.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-6.46,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 36.0}, {'v2': 46.0}]","[{'v1': ['F', 'FL', 'FL', 'F', 'M', 'F', 'F']}, {'v2': ['FR', 'MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['FR', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.851063829787234}, {'name': 'FL', 'damage': 0.096}, {'name': 'F', 'damage': 0.031007751937984496}, {'name': 'M', 'damage': 0.004665063051242802}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 0.7625418060200669}]}, {'v2': [{'name': 'FR', 'damage': 0.16}, {'name': 'MR', 'damage': 0.0058997050147492625}]}]","{'v1': [{'name': 'F', 'damage': 0.6666666666666666}, {'name': 'FL', 'damage': 0.851063829787234}, {'name': 'F', 'damage': 0.7625418060200669}], 'v2': [{'name': 'FR', 'damage': 0.16}, {'name': 'MR', 'damage': 0.0058997050147492625}]}"
"[{'v1': 31.0}, {'v2': 47.0}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['FR', 'M', 'MR']}]","[{'v1': ['F', 'FL', 'FL', 'F', 'F']}, {'v2': ['FR', 'M', 'MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.624113475177305}, {'name': 'M', 'damage': 0.004373496610540126}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'F', 'damage': 0.6095238095238096}, {'name': 'FL', 'damage': 0.05333333333333334}, {'name': 'F', 'damage': 0.6287625418060201}]}, {'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.00029156644070267514}, {'name': 'MR', 'damage': 0.0471976401179941}]}]","{'v1': [{'name': 'F', 'damage': 0.03875968992248062}, {'name': 'FL', 'damage': 0.05333333333333334}, {'name': 'FL', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 0.6095238095238096}, {'name': 'F', 'damage': 0.6287625418060201}], 'v2': [{'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.00029156644070267514}, {'name': 'MR', 'damage': 0.0471976401179941}]}"
"[{'v1': 24.0}, {'v2': 23.0}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['MR']}]","[{'v1': ['F', 'FL', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.425531914893617}, {'name': 'M', 'damage': 0.0029156644070267514}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'F', 'damage': 0.4380952380952381}, {'name': 'FL', 'damage': 0.010666666666666666}, {'name': 'F', 'damage': 0.39241917502787066}]}, {'v2': [{'name': 'MR', 'damage': 0.029498525073746312}]}]","{'v1': [{'name': 'F', 'damage': 0.39241917502787066}, {'name': 'FL', 'damage': 0.425531914893617}, {'name': 'F', 'damage': 0.4380952380952381}], 'v2': [{'name': 'MR', 'damage': 0.029498525073746312}]}"
"[{'v1': 49.0}, {'v2': 23.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.56,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 29.0}, {'v2': 21.0}]","[{'v1': ['M', 'FL']}, {'v2': ['FR', 'F', 'FR', 'M']}]","[{'v1': ['M', 'FL']}, {'v2': ['FR', 'FR', 'F']}]",1,2.0,2.0,,"[{'v1': [{'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'FL', 'damage': 0.224}]}, {'v2': [{'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'F', 'damage': 0.10256410256410256}, {'name': 'FR', 'damage': 0.07466666666666667}, {'name': 'M', 'damage': 0.020992783730592608}]}]","{'v1': [{'name': 'M', 'damage': 0.0014578322035133757}, {'name': 'FL', 'damage': 0.224}], 'v2': [{'name': 'FR', 'damage': 0.05673758865248227}, {'name': 'FR', 'damage': 0.07466666666666667}, {'name': 'F', 'damage': 0.10256410256410256}]}"
"[{'v1': 11.0}, {'v2': 29.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-10.2,2.0,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 29.0}, {'v2': 16.0}]","[{'v1': ['FL', 'M', 'F', 'F', 'FL', 'F']}, {'v2': ['MR']}]","[{'v1': ['FL', 'FL', 'F', 'F']}, {'v2': ['MR']}]",1,2.0,2.0,,"[{'v1': [{'name': 'FL', 'damage': 0.7375886524822695}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.03875968992248062}, {'name': 'F', 'damage': 0.5523809523809524}, {'name': 'FL', 'damage': 0.2773333333333333}, {'name': 'F', 'damage': 0.47268673355629875}]}, {'v2': [{'name': 'MR', 'damage': 0.035398230088495575}]}]","{'v1': [{'name': 'FL', 'damage': 0.2773333333333333}, {'name': 'FL', 'damage': 0.7375886524822695}, {'name': 'F', 'damage': 0.5523809523809524}, {'name': 'F', 'damage': 0.47268673355629875}], 'v2': [{'name': 'MR', 'damage': 0.035398230088495575}]}"
