speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.94,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 24.0}, {'v2': 22.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-22.53,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 26.0}, {'v2': 16.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-21.55,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 31.0}, {'v2': 21.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-24.37,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 18.0}, {'v2': 46.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-33.58,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 19.0}, {'v2': 33.0}]","[{'v1': ['FR', 'FR', 'MR']}, {'v2': ['FL', 'FR', 'M', 'F', 'F', 'FR', 'F']}]","[{'v1': ['FR', 'FR', 'MR']}, {'v2': ['FL', 'F', 'FR', 'F']}]",1,2.2,2.4000000000000004,,"[{'v1': [{'name': 'FR', 'damage': 1}, {'name': 'FR', 'damage': 0.192}, {'name': 'MR', 'damage': 0.029498525073746312}]}, {'v2': [{'name': 'FL', 'damage': 0.48226950354609927}, {'name': 'FR', 'damage': 0.021333333333333333}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.08527131782945736}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FR', 'damage': 1}, {'name': 'FR', 'damage': 0.192}, {'name': 'MR', 'damage': 0.029498525073746312}], 'v2': [{'name': 'FL', 'damage': 0.48226950354609927}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 34.0}, {'v2': 12.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-23.59,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 15.0}, {'v2': 21.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.18,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.0}, {'v2': 24.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-28.88,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 26.0}, {'v2': 25.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-23.47,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 39.0}, {'v2': 39.0}]","[{'v1': ['B', 'B', 'M']}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': ['B', 'B', 'M']}, {'v2': ['F', 'F', 'FR', 'M']}]",1,1.4,2.4000000000000004,,"[{'v1': [{'name': 'B', 'damage': 0.09777777777777778}, {'name': 'B', 'damage': 1}, {'name': 'M', 'damage': 0.004373496610540126}]}, {'v2': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.4}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0034987972884321017}]}]","{'v1': [{'name': 'B', 'damage': 0.09777777777777778}, {'name': 'B', 'damage': 1}, {'name': 'M', 'damage': 0.004373496610540126}], 'v2': [{'name': 'F', 'damage': 1}, {'name': 'F', 'damage': 0.4}, {'name': 'FR', 'damage': 1}, {'name': 'M', 'damage': 0.0034987972884321017}]}"
"[{'v1': 21.0}, {'v2': 17.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.41,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 42.0}, {'v2': 19.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-29.55,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.0}, {'v2': 34.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-30.32,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 38.0}, {'v2': 49.0}]","[{'v1': ['FR', 'F', 'FL', 'FL', 'F', 'M', 'F', 'F']}, {'v2': ['FL', 'M', 'FL', 'ML', 'FL']}]","[{'v1': ['FL', 'F', 'FR', 'F', 'FL', 'F']}, {'v2': ['FL', 'FL']}]",1,2.3,2.4000000000000004,,"[{'v1': [{'name': 'FR', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 0.2868217054263566}, {'name': 'M', 'damage': 0.009913258983890954}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.0005831328814053503}, {'name': 'FL', 'damage': 0.021505376344086023}, {'name': 'ML', 'damage': 0.07669616519174041}, {'name': 'FL', 'damage': 0.2986666666666667}]}]","{'v1': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'F', 'damage': 0.2868217054263566}, {'name': 'FR', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.8}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FL', 'damage': 0.2986666666666667}, {'name': 'FL', 'damage': 1}]}"
"[{'v1': 32.0}, {'v2': 46.0}]","[{'v1': ['FR', 'F', 'FL', 'FL', 'F', 'M', 'F', 'F']}, {'v2': ['ML']}]","[{'v1': ['FR', 'F', 'F']}, {'v2': ['ML']}]",1,2.1,2.4000000000000004,,"[{'v1': [{'name': 'FR', 'damage': 0.5390070921985816}, {'name': 'F', 'damage': 0.9333333333333333}, {'name': 'FL', 'damage': 0.2553191489361702}, {'name': 'FL', 'damage': 0.032}, {'name': 'F', 'damage': 0.17829457364341086}, {'name': 'M', 'damage': 0.0032072308477294263}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'ML', 'damage': 0.09009009009009009}]}]","{'v1': [{'name': 'FR', 'damage': 0.5390070921985816}, {'name': 'F', 'damage': 0.9333333333333333}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'ML', 'damage': 0.09009009009009009}]}"
"[{'v1': 41.0}, {'v2': 13.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-29.12,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 34.0}, {'v2': 18.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-25.24,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 21.0}, {'v2': 31.0}]","[{'v1': ['FR', 'MR']}, {'v2': ['FL', 'FR', 'M', 'F', 'F', 'FR', 'F']}]","[{'v1': ['FR', 'MR']}, {'v2': ['FL', 'FR', 'F', 'F']}]",1,2.2,2.4000000000000004,,"[{'v1': [{'name': 'FR', 'damage': 0.16}, {'name': 'MR', 'damage': 0.029498525073746312}]}, {'v2': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'FR', 'damage': 0.032}, {'name': 'M', 'damage': 0.0040819301698374515}, {'name': 'F', 'damage': 0.12403100775193798}, {'name': 'F', 'damage': 0.7428571428571429}, {'name': 'FR', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FR', 'damage': 0.16}, {'name': 'MR', 'damage': 0.029498525073746312}], 'v2': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'FR', 'damage': 0.2553191489361702}, {'name': 'F', 'damage': 0.7428571428571429}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 42.0}, {'v2': 17.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-29.41,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 15.0}, {'v2': 30.0}]","[{'v1': ['F', 'M', 'F', 'FR', 'F']}, {'v2': ['F', 'M', 'F', 'FL']}]","[{'v1': ['F', 'FR', 'F']}, {'v2': ['F', 'FL']}]",1,2.4000000000000004,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.6476190476190476}, {'name': 'M', 'damage': 0.002624097966324076}, {'name': 'F', 'damage': 0.031007751937984496}, {'name': 'FR', 'damage': 0.5673758865248227}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'F', 'damage': 0.11594202898550725}, {'name': 'M', 'damage': 0.0005831328814053503}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'FL', 'damage': 0.20266666666666666}]}]","{'v1': [{'name': 'F', 'damage': 0.6476190476190476}, {'name': 'FR', 'damage': 0.5673758865248227}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'F', 'damage': 0.11594202898550725}, {'name': 'FL', 'damage': 0.20266666666666666}]}"
"[{'v1': 17.0}, {'v2': 46.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-30.95,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 17.0}, {'v2': 16.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-18.11,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 16.0}, {'v2': 45.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-31.17,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 11.0}, {'v2': 33.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-22.92,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 39.0}, {'v2': 33.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-31.63,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
