speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-19.95,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 24.0}, {'v2': 35.0}]","[{'v1': ['FR', 'MR', 'M', 'MR']}, {'v2': ['F', 'M', 'FR', 'F', 'FL', 'FR', 'FL', 'F', 'F']}]","[{'v1': ['MR', 'MR', 'FR']}, {'v2': ['FR', 'FL', 'F', 'F']}]",1,2.2,2.4000000000000004,,"[{'v1': [{'name': 'FR', 'damage': 1}, {'name': 'MR', 'damage': 0.07207207207207207}, {'name': 'M', 'damage': 0.0005831328814053503}, {'name': 'MR', 'damage': 0.06489675516224189}]}, {'v2': [{'name': 'F', 'damage': 0.8380952380952381}, {'name': 'M', 'damage': 0.006414461695458853}, {'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.5390070921985816}, {'name': 'FR', 'damage': 0.042666666666666665}, {'name': 'FL', 'damage': 0.010666666666666666}, {'name': 'F', 'damage': 0.16279069767441862}, {'name': 'F', 'damage': 0.004519774011299435}]}]","{'v1': [{'name': 'MR', 'damage': 0.07207207207207207}, {'name': 'MR', 'damage': 0.06489675516224189}, {'name': 'FR', 'damage': 1}], 'v2': [{'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'FL', 'damage': 0.5390070921985816}, {'name': 'F', 'damage': 0.8380952380952381}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 19.0}, {'v2': 34.0}]","[{'v1': ['F', 'FR', 'M', 'FL', 'F', 'FR', 'F']}, {'v2': ['F', 'FL', 'FL', 'M', 'F', 'F']}]","[{'v1': ['F', 'FL', 'F', 'FR', 'FR']}, {'v2': ['F', 'FL', 'F']}]",1,2.3,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FR', 'damage': 0.26666666666666666}, {'name': 'M', 'damage': 0.0020409650849187258}, {'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.007751937984496124}, {'name': 'FR', 'damage': 0.22695035460992907}, {'name': 'F', 'damage': 0.13823857302118173}]}, {'v2': [{'name': 'F', 'damage': 0.780952380952381}, {'name': 'FL', 'damage': 0.021333333333333333}, {'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.004956629491945477}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'F', 'damage': 0.09523809523809523}, {'name': 'FL', 'damage': 0.07407407407407407}, {'name': 'F', 'damage': 0.13823857302118173}, {'name': 'FR', 'damage': 0.26666666666666666}, {'name': 'FR', 'damage': 0.22695035460992907}], 'v2': [{'name': 'F', 'damage': 0.780952380952381}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 16.0}, {'v2': 33.0}]","[{'v1': ['F', 'FL', 'FR', 'M']}, {'v2': ['ML']}]","[{'v1': ['FL', 'FR', 'F']}, {'v2': ['ML']}]",1,2.0,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'FR', 'damage': 0.19858156028368795}, {'name': 'M', 'damage': 0.0005831328814053503}]}, {'v2': [{'name': 'ML', 'damage': 0.017699115044247787}]}]","{'v1': [{'name': 'FL', 'damage': 0.22695035460992907}, {'name': 'FR', 'damage': 0.19858156028368795}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'ML', 'damage': 0.017699115044247787}]}"
"[{'v1': 25.0}, {'v2': 29.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-24.8,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 34.0}, {'v2': 12.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-24.67,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 12.0}, {'v2': 14.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-16.75,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.0}, {'v2': 38.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-32.71,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 49.0}, {'v2': 12.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-34.24,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 14.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-18.44,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 31.0}, {'v2': 21.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-23.75,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
