speeds,vehicles_dam,sim_dam,crashed_happened,sim_score,expected_score,exception,vehicles_damage_full,sim_damage_full
"[{'v1': 20.0}, {'v2': 20.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-20.5,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 37.0}, {'v2': 40.0}]","[{'v1': ['MR', 'B']}, {'v2': ['FR', 'F', 'FR', 'M', 'F', 'FL', 'F', 'F']}]","[{'v1': ['MR', 'B']}, {'v2': ['FR', 'F', 'F', 'FL', 'F']}]",1,1.9000000000000001,2.4000000000000004,,"[{'v1': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'B', 'damage': 0.007511737089201878}]}, {'v2': [{'name': 'FR', 'damage': 0.3120567375886525}, {'name': 'F', 'damage': 0.8952380952380953}, {'name': 'FR', 'damage': 0.10666666666666667}, {'name': 'M', 'damage': 0.005831328814053503}, {'name': 'F', 'damage': 0.2558139534883721}, {'name': 'FL', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 0.00903954802259887}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'MR', 'damage': 0.036036036036036036}, {'name': 'B', 'damage': 0.007511737089201878}], 'v2': [{'name': 'FR', 'damage': 0.3120567375886525}, {'name': 'F', 'damage': 0.2558139534883721}, {'name': 'F', 'damage': 0.8952380952380953}, {'name': 'FL', 'damage': 0.624113475177305}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 14.0}, {'v2': 22.0}]","[{'v1': ['B', 'B']}, {'v2': ['F', 'F', 'FR', 'M']}]","[{'v1': ['B', 'B']}, {'v2': ['FR', 'F']}]",1,1.6,2.4000000000000004,,"[{'v1': [{'name': 'B', 'damage': 0.008888888888888889}, {'name': 'B', 'damage': 0.005270092226613966}]}, {'v2': [{'name': 'F', 'damage': 0.11594202898550725}, {'name': 'F', 'damage': 0.01904761904761905}, {'name': 'FR', 'damage': 0.0851063829787234}, {'name': 'M', 'damage': 0.0005831328814053503}]}]","{'v1': [{'name': 'B', 'damage': 0.008888888888888889}, {'name': 'B', 'damage': 0.005270092226613966}], 'v2': [{'name': 'FR', 'damage': 0.0851063829787234}, {'name': 'F', 'damage': 0.11594202898550725}]}"
"[{'v1': 12.0}, {'v2': 42.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-28.66,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 30.0}, {'v2': 45.0}]","[{'v1': ['F', 'FR', 'M', 'F', 'FR', 'F']}, {'v2': ['F', 'FL', 'F', 'FL', 'FL', 'M', 'F', 'F']}]","[{'v1': ['FR', 'F', 'FR', 'F']}, {'v2': ['FL', 'F', 'FL', 'FL', 'F']}]",1,2.4000000000000004,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.8761904761904762}, {'name': 'FR', 'damage': 0.352}, {'name': 'M', 'damage': 0.036154238647131715}, {'name': 'F', 'damage': 0.15503875968992248}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}]}, {'v2': [{'name': 'F', 'damage': 0.9714285714285714}, {'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'F', 'damage': 0.015503875968992248}, {'name': 'FL', 'damage': 0.992}, {'name': 'FL', 'damage': 1}, {'name': 'M', 'damage': 0.018368685764268533}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'FR', 'damage': 0.352}, {'name': 'F', 'damage': 0.8761904761904762}, {'name': 'FR', 'damage': 1}, {'name': 'F', 'damage': 1}], 'v2': [{'name': 'FL', 'damage': 0.3404255319148936}, {'name': 'F', 'damage': 0.9714285714285714}, {'name': 'FL', 'damage': 0.992}, {'name': 'FL', 'damage': 1}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 24.0}, {'v2': 34.0}]","[{'v1': ['MR', 'MR', 'M']}, {'v2': ['FR', 'F', 'FR', 'M', 'F', 'FL', 'F', 'F']}]","[{'v1': ['MR', 'MR', 'M']}, {'v2': ['FR', 'F', 'F', 'FL', 'F']}]",1,2.0,2.4000000000000004,,"[{'v1': [{'name': 'MR', 'damage': 0.12612612612612611}, {'name': 'MR', 'damage': 0.02359882005899705}, {'name': 'M', 'damage': 0.00029156644070267514}]}, {'v2': [{'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 1}, {'name': 'FR', 'damage': 0.032}, {'name': 'M', 'damage': 0.006122895254756178}, {'name': 'F', 'damage': 0.1937984496124031}, {'name': 'FL', 'damage': 0.7092198581560284}, {'name': 'F', 'damage': 0.004519774011299435}, {'name': 'F', 'damage': 1}]}]","{'v1': [{'name': 'MR', 'damage': 0.12612612612612611}, {'name': 'MR', 'damage': 0.02359882005899705}, {'name': 'M', 'damage': 0.00029156644070267514}], 'v2': [{'name': 'FR', 'damage': 0.28368794326241137}, {'name': 'F', 'damage': 0.1937984496124031}, {'name': 'F', 'damage': 1}, {'name': 'FL', 'damage': 0.7092198581560284}, {'name': 'F', 'damage': 1}]}"
"[{'v1': 38.0}, {'v2': 39.0}]","[{'v1': ['B', 'B']}, {'v2': ['F', 'F', 'M']}]","[{'v1': ['B', 'B']}, {'v2': ['F', 'F', 'M']}]",1,1.6,2.4000000000000004,,"[{'v1': [{'name': 'B', 'damage': 0.035555555555555556}, {'name': 'B', 'damage': 1}]}, {'v2': [{'name': 'F', 'damage': 0.3047619047619048}, {'name': 'F', 'damage': 0.6109253065774805}, {'name': 'M', 'damage': 0.0011662657628107006}]}]","{'v1': [{'name': 'B', 'damage': 0.035555555555555556}, {'name': 'B', 'damage': 1}], 'v2': [{'name': 'F', 'damage': 0.3047619047619048}, {'name': 'F', 'damage': 0.6109253065774805}, {'name': 'M', 'damage': 0.0011662657628107006}]}"
"[{'v1': 34.0}, {'v2': 25.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-26.85,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
"[{'v1': 25.0}, {'v2': 45.0}]","[{'v1': ['F', 'F']}, {'v2': ['B', 'M']}]","[{'v1': ['F', 'F']}, {'v2': ['B', 'M']}]",1,1.6,2.4000000000000004,,"[{'v1': [{'name': 'F', 'damage': 0.2229654403567447}, {'name': 'F', 'damage': 0.0380952380952381}]}, {'v2': [{'name': 'B', 'damage': 0.06324110671936758}, {'name': 'M', 'damage': 0.004665063051242802}]}]","{'v1': [{'name': 'F', 'damage': 0.2229654403567447}, {'name': 'F', 'damage': 0.0380952380952381}], 'v2': [{'name': 'B', 'damage': 0.06324110671936758}, {'name': 'M', 'damage': 0.004665063051242802}]}"
"[{'v1': 41.0}, {'v2': 16.0}]","[{'v1': []}, {'v2': []}]","[{'v1': []}, {'v2': []}]",0,-29.38,2.4000000000000004,Exception: The simulator did not report any crashes!,"[{'v1': []}, {'v2': []}]","{'v1': [], 'v2': []}"
